Kinase	Phosphosite	TCGA-13-1484	TCGA-13-1489	TCGA-13-1494	TCGA-13-1499	TCGA-13-2071	TCGA-23-1123	TCGA-23-1124	TCGA-24-1103	TCGA-24-1104	TCGA-24-1428	TCGA-24-1430	TCGA-24-1435	TCGA-24-1466	TCGA-24-1467	TCGA-24-1545	TCGA-24-1550	TCGA-24-1551	TCGA-24-1552	TCGA-24-1553	TCGA-24-1555	TCGA-24-1556	TCGA-24-1562	TCGA-24-1563	TCGA-24-1603	TCGA-24-1604	TCGA-24-1923	TCGA-24-2020	TCGA-24-2023	TCGA-24-2024	TCGA-24-2030	TCGA-24-2260	TCGA-24-2267	TCGA-24-2288	TCGA-24-2289	TCGA-25-1316	TCGA-25-1319	TCGA-25-1320	TCGA-25-1321	TCGA-25-1628	TCGA-25-1630	TCGA-25-1635	TCGA-25-2400	TCGA-25-2404	TCGA-25-2409	TCGA-29-1688	TCGA-29-1693	TCGA-29-1762	TCGA-29-1763	TCGA-29-1774	TCGA-29-1775	TCGA-29-1776	TCGA-29-1777	TCGA-29-2414	TCGA-29-2432	TCGA-30-1866	TCGA-36-1576	TCGA-36-1581	TCGA-36-2529	TCGA-36-2530	TCGA-36-2543	TCGA-42-2588	TCGA-42-2590	TCGA-61-1741	TCGA-61-1907	TCGA-61-1919	TCGA-61-1995	TCGA-61-2008	TCGA-61-2095	TCGA-61-2612
AKT1	AKT1S1-T246	-0.6579999999999999	-2.47	-0.3729351851851852	-2.55	-1.06	-0.777	0.637	0.475	-0.3729351851851852	-0.563	-0.485	-0.3729351851851852	-1.04	1.39	-0.47	1.88	0.114	0.192	0.7240000000000001	-0.912	0.205	-0.3729351851851852	0.823	-0.242	-1.8	0.8490000000000001	1.14	-1.01	-0.3729351851851852	-0.3729351851851852	-1.68	-1.07	-0.39299999999999996	-0.3729351851851852	-0.418	-0.3729351851851852	-0.72	0.33	-0.3729351851851852	0.0215	-0.44799999999999995	-0.885	-0.26899999999999996	-1.08	-0.3729351851851852	-1.04	-1.55	-0.3729351851851852	-0.3729351851851852	0.48700000000000004	0.28800000000000003	0.5589999999999999	1.28	-0.132	0.563	-0.3729351851851852	-1.2	-0.12300000000000001	-1.31	0.155	-0.3729351851851852	-1.19	-0.3729351851851852	-1.09	1.06	-1.0	-1.19	-2.16	-0.326
PAK1	FLNA-S2152	-1.03	-1.27	1.21	1.29	0.32	-2.15	-0.589	-0.45899999999999996	0.5	-0.348	0.83	-0.21	-0.106	-0.484	1.42	-0.14300000000000002	1.77	0.493	0.759	-1.79	-0.243	-0.523	-0.546	-0.6970000000000001	-0.0675	-0.721	-1.44	-0.682	-0.282	-1.66	1.58	-0.46299999999999997	0.504	1.33	-0.226	0.297	0.753	-0.45899999999999996	1.1	1.41	1.27	-0.745	0.606	-1.58	-0.5670000000000001	0.244	0.35600000000000004	0.257	-0.82	0.201	1.23	0.934	0.544	-0.765	-1.04	1.19	-0.77	0.0191	-1.03	-0.251	0.73	-0.9470000000000001	-0.847	-1.21	0.15	-2.36	-0.32799999999999996	-1.23	0.853
AKT1	FLNA-S2152	-1.03	-1.27	1.21	1.29	0.32	-2.15	-0.589	-0.45899999999999996	0.5	-0.348	0.83	-0.21	-0.106	-0.484	1.42	-0.14300000000000002	1.77	0.493	0.759	-1.79	-0.243	-0.523	-0.546	-0.6970000000000001	-0.0675	-0.721	-1.44	-0.682	-0.282	-1.66	1.58	-0.46299999999999997	0.504	1.33	-0.226	0.297	0.753	-0.45899999999999996	1.1	1.41	1.27	-0.745	0.606	-1.58	-0.5670000000000001	0.244	0.35600000000000004	0.257	-0.82	0.201	1.23	0.934	0.544	-0.765	-1.04	1.19	-0.77	0.0191	-1.03	-0.251	0.73	-0.9470000000000001	-0.847	-1.21	0.15	-2.36	-0.32799999999999996	-1.23	0.853
PAK1	FLNA-S2152	-0.898	-1.86	0.721	0.53	0.0704	-1.8	-0.64	-0.28800000000000003	0.457	-1.01	0.57	-0.49	0.303	-1.13	1.22	-0.21600000000000003	0.9590000000000001	0.366	0.96	-1.01	-0.41200000000000003	-0.795	-0.84	-0.5479999999999999	0.927	-0.8540000000000001	-3.56	-0.9640000000000001	0.114	-0.763	1.48	-0.124	0.251	0.982	-0.325	0.938	1.64	-0.9590000000000001	0.9940000000000001	1.08	1.37	-0.19399999999999998	1.1	-1.49	-0.878	0.10800000000000001	0.18600000000000003	0.00372	-1.26	-0.191	1.5	-0.375	0.46	-0.395	-1.03	0.629	-1.17	0.723	-0.524	-0.951	1.53	-1.45	-0.5	-4.01	0.18600000000000003	-2.6	-1.74	-0.935	0.287
AKT1	FLNA-S2152	-0.898	-1.86	0.721	0.53	0.0704	-1.8	-0.64	-0.28800000000000003	0.457	-1.01	0.57	-0.49	0.303	-1.13	1.22	-0.21600000000000003	0.9590000000000001	0.366	0.96	-1.01	-0.41200000000000003	-0.795	-0.84	-0.5479999999999999	0.927	-0.8540000000000001	-3.56	-0.9640000000000001	0.114	-0.763	1.48	-0.124	0.251	0.982	-0.325	0.938	1.64	-0.9590000000000001	0.9940000000000001	1.08	1.37	-0.19399999999999998	1.1	-1.49	-0.878	0.10800000000000001	0.18600000000000003	0.00372	-1.26	-0.191	1.5	-0.375	0.46	-0.395	-1.03	0.629	-1.17	0.723	-0.524	-0.951	1.53	-1.45	-0.5	-4.01	0.18600000000000003	-2.6	-1.74	-0.935	0.287
PAK1	FLNA-S2152	-1.03	-1.27	1.21	1.29	0.32	-2.15	-0.589	-0.45899999999999996	0.5	-0.348	0.83	-0.21	-0.106	-0.484	1.42	-0.14300000000000002	1.77	0.493	0.759	-1.79	-0.243	-0.523	-0.546	-0.6970000000000001	-0.0675	-0.721	-1.44	-0.682	-0.282	-1.66	1.58	-0.46299999999999997	0.504	1.33	-0.226	0.297	0.753	-0.45899999999999996	1.1	1.41	1.27	-0.745	0.606	-1.58	-0.5670000000000001	0.244	0.35600000000000004	0.257	-0.82	0.201	1.23	0.934	0.544	-0.765	-1.04	1.19	-0.77	0.0191	-1.03	-0.251	0.73	-0.9470000000000001	-0.847	-1.21	0.15	-2.36	-0.32799999999999996	-1.23	0.853
AKT1	FLNA-S2152	-1.03	-1.27	1.21	1.29	0.32	-2.15	-0.589	-0.45899999999999996	0.5	-0.348	0.83	-0.21	-0.106	-0.484	1.42	-0.14300000000000002	1.77	0.493	0.759	-1.79	-0.243	-0.523	-0.546	-0.6970000000000001	-0.0675	-0.721	-1.44	-0.682	-0.282	-1.66	1.58	-0.46299999999999997	0.504	1.33	-0.226	0.297	0.753	-0.45899999999999996	1.1	1.41	1.27	-0.745	0.606	-1.58	-0.5670000000000001	0.244	0.35600000000000004	0.257	-0.82	0.201	1.23	0.934	0.544	-0.765	-1.04	1.19	-0.77	0.0191	-1.03	-0.251	0.73	-0.9470000000000001	-0.847	-1.21	0.15	-2.36	-0.32799999999999996	-1.23	0.853
PAK1	FLNA-S2152	-0.898	-1.86	0.721	0.53	0.0704	-1.8	-0.64	-0.28800000000000003	0.457	-1.01	0.57	-0.49	0.303	-1.13	1.22	-0.21600000000000003	0.9590000000000001	0.366	0.96	-1.01	-0.41200000000000003	-0.795	-0.84	-0.5479999999999999	0.927	-0.8540000000000001	-3.56	-0.9640000000000001	0.114	-0.763	1.48	-0.124	0.251	0.982	-0.325	0.938	1.64	-0.9590000000000001	0.9940000000000001	1.08	1.37	-0.19399999999999998	1.1	-1.49	-0.878	0.10800000000000001	0.18600000000000003	0.00372	-1.26	-0.191	1.5	-0.375	0.46	-0.395	-1.03	0.629	-1.17	0.723	-0.524	-0.951	1.53	-1.45	-0.5	-4.01	0.18600000000000003	-2.6	-1.74	-0.935	0.287
AKT1	FLNA-S2152	-0.898	-1.86	0.721	0.53	0.0704	-1.8	-0.64	-0.28800000000000003	0.457	-1.01	0.57	-0.49	0.303	-1.13	1.22	-0.21600000000000003	0.9590000000000001	0.366	0.96	-1.01	-0.41200000000000003	-0.795	-0.84	-0.5479999999999999	0.927	-0.8540000000000001	-3.56	-0.9640000000000001	0.114	-0.763	1.48	-0.124	0.251	0.982	-0.325	0.938	1.64	-0.9590000000000001	0.9940000000000001	1.08	1.37	-0.19399999999999998	1.1	-1.49	-0.878	0.10800000000000001	0.18600000000000003	0.00372	-1.26	-0.191	1.5	-0.375	0.46	-0.395	-1.03	0.629	-1.17	0.723	-0.524	-0.951	1.53	-1.45	-0.5	-4.01	0.18600000000000003	-2.6	-1.74	-0.935	0.287
ATR	CHEK1-S296	-1.02	-0.38997692307692294	-0.38997692307692294	-1.76	-0.38997692307692294	-0.38997692307692294	0.011000000000000001	-3.21	-0.38997692307692294	0.951	-0.634	1.02	0.114	-0.38997692307692294	-0.38997692307692294	-0.38997692307692294	-0.38997692307692294	-0.9740000000000001	-0.38997692307692294	-0.38997692307692294	-0.38997692307692294	-1.26	-2.48	-0.431	-0.32299999999999995	-1.3	0.42100000000000004	0.0999	-1.44	-0.684	-0.38997692307692294	-0.38997692307692294	-0.38997692307692294	-2.22	-0.38997692307692294	-1.91	-0.778	-0.38997692307692294	-0.38997692307692294	-0.5489999999999999	-1.54	1.01	-0.38997692307692294	0.48	0.8690000000000001	-0.38997692307692294	-0.38997692307692294	-0.43799999999999994	2.08	-1.21	-1.37	-0.38997692307692294	-0.9390000000000001	-0.38997692307692294	2.77	-2.0	-0.38997692307692294	-0.38997692307692294	1.19	-0.38997692307692294	-0.12300000000000001	-0.38997692307692294	-0.509	0.7290000000000001	-0.38997692307692294	1.84	-0.38997692307692294	-0.38997692307692294	0.308
CDK2	TP53-S315	0.428	-1.13	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-2.34	-0.43801666666666667	-0.43801666666666667	-2.26	0.33899999999999997	-0.138	0.6890000000000001	0.122	-0.43801666666666667	-0.43801666666666667	0.37	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.327	-0.43801666666666667	-0.48200000000000004	-1.84	-0.43801666666666667	-2.31	1.47	-0.43801666666666667	1.14	-0.43801666666666667	-0.43801666666666667	0.0904	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-2.36	1.67	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-1.13	-0.466	0.0227	0.6990000000000001	0.155	-0.43801666666666667	-0.43801666666666667	-1.78	-0.43801666666666667	-1.3	-0.43801666666666667	-0.993	-0.0749	0.529	-0.311	-0.43801666666666667	-0.0768	-2.47	-0.43801666666666667	-0.43801666666666667	-2.22	-0.43801666666666667	-0.43801666666666667	0.34299999999999997	0.493	-0.43801666666666667	-1.41	1.09
CDK9	TP53-S315	0.428	-1.13	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-2.34	-0.43801666666666667	-0.43801666666666667	-2.26	0.33899999999999997	-0.138	0.6890000000000001	0.122	-0.43801666666666667	-0.43801666666666667	0.37	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.327	-0.43801666666666667	-0.48200000000000004	-1.84	-0.43801666666666667	-2.31	1.47	-0.43801666666666667	1.14	-0.43801666666666667	-0.43801666666666667	0.0904	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-2.36	1.67	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-1.13	-0.466	0.0227	0.6990000000000001	0.155	-0.43801666666666667	-0.43801666666666667	-1.78	-0.43801666666666667	-1.3	-0.43801666666666667	-0.993	-0.0749	0.529	-0.311	-0.43801666666666667	-0.0768	-2.47	-0.43801666666666667	-0.43801666666666667	-2.22	-0.43801666666666667	-0.43801666666666667	0.34299999999999997	0.493	-0.43801666666666667	-1.41	1.09
CDK2	TP53-S315	0.428	-1.13	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-2.34	-0.43801666666666667	-0.43801666666666667	-2.26	0.33899999999999997	-0.138	0.6890000000000001	0.122	-0.43801666666666667	-0.43801666666666667	0.37	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.327	-0.43801666666666667	-0.48200000000000004	-1.84	-0.43801666666666667	-2.31	1.47	-0.43801666666666667	1.14	-0.43801666666666667	-0.43801666666666667	0.0904	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-2.36	1.67	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-1.13	-0.466	0.0227	0.6990000000000001	0.155	-0.43801666666666667	-0.43801666666666667	-1.78	-0.43801666666666667	-1.3	-0.43801666666666667	-0.993	-0.0749	0.529	-0.311	-0.43801666666666667	-0.0768	-2.47	-0.43801666666666667	-0.43801666666666667	-2.22	-0.43801666666666667	-0.43801666666666667	0.34299999999999997	0.493	-0.43801666666666667	-1.41	1.09
CDK2	TP53-S315	0.428	-1.13	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-2.34	-0.43801666666666667	-0.43801666666666667	-2.26	0.33899999999999997	-0.138	0.6890000000000001	0.122	-0.43801666666666667	-0.43801666666666667	0.37	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.327	-0.43801666666666667	-0.48200000000000004	-1.84	-0.43801666666666667	-2.31	1.47	-0.43801666666666667	1.14	-0.43801666666666667	-0.43801666666666667	0.0904	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-2.36	1.67	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-1.13	-0.466	0.0227	0.6990000000000001	0.155	-0.43801666666666667	-0.43801666666666667	-1.78	-0.43801666666666667	-1.3	-0.43801666666666667	-0.993	-0.0749	0.529	-0.311	-0.43801666666666667	-0.0768	-2.47	-0.43801666666666667	-0.43801666666666667	-2.22	-0.43801666666666667	-0.43801666666666667	0.34299999999999997	0.493	-0.43801666666666667	-1.41	1.09
CDK9	TP53-S315	0.428	-1.13	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-2.34	-0.43801666666666667	-0.43801666666666667	-2.26	0.33899999999999997	-0.138	0.6890000000000001	0.122	-0.43801666666666667	-0.43801666666666667	0.37	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.327	-0.43801666666666667	-0.48200000000000004	-1.84	-0.43801666666666667	-2.31	1.47	-0.43801666666666667	1.14	-0.43801666666666667	-0.43801666666666667	0.0904	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-2.36	1.67	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-1.13	-0.466	0.0227	0.6990000000000001	0.155	-0.43801666666666667	-0.43801666666666667	-1.78	-0.43801666666666667	-1.3	-0.43801666666666667	-0.993	-0.0749	0.529	-0.311	-0.43801666666666667	-0.0768	-2.47	-0.43801666666666667	-0.43801666666666667	-2.22	-0.43801666666666667	-0.43801666666666667	0.34299999999999997	0.493	-0.43801666666666667	-1.41	1.09
CDK2	TP53-S315	0.428	-1.13	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-2.34	-0.43801666666666667	-0.43801666666666667	-2.26	0.33899999999999997	-0.138	0.6890000000000001	0.122	-0.43801666666666667	-0.43801666666666667	0.37	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.327	-0.43801666666666667	-0.48200000000000004	-1.84	-0.43801666666666667	-2.31	1.47	-0.43801666666666667	1.14	-0.43801666666666667	-0.43801666666666667	0.0904	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-2.36	1.67	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-1.13	-0.466	0.0227	0.6990000000000001	0.155	-0.43801666666666667	-0.43801666666666667	-1.78	-0.43801666666666667	-1.3	-0.43801666666666667	-0.993	-0.0749	0.529	-0.311	-0.43801666666666667	-0.0768	-2.47	-0.43801666666666667	-0.43801666666666667	-2.22	-0.43801666666666667	-0.43801666666666667	0.34299999999999997	0.493	-0.43801666666666667	-1.41	1.09
CDK9	TP53-S315	0.428	-1.13	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-2.34	-0.43801666666666667	-0.43801666666666667	-2.26	0.33899999999999997	-0.138	0.6890000000000001	0.122	-0.43801666666666667	-0.43801666666666667	0.37	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-0.327	-0.43801666666666667	-0.48200000000000004	-1.84	-0.43801666666666667	-2.31	1.47	-0.43801666666666667	1.14	-0.43801666666666667	-0.43801666666666667	0.0904	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-2.36	1.67	-0.43801666666666667	-0.43801666666666667	-0.43801666666666667	-1.13	-0.466	0.0227	0.6990000000000001	0.155	-0.43801666666666667	-0.43801666666666667	-1.78	-0.43801666666666667	-1.3	-0.43801666666666667	-0.993	-0.0749	0.529	-0.311	-0.43801666666666667	-0.0768	-2.47	-0.43801666666666667	-0.43801666666666667	-2.22	-0.43801666666666667	-0.43801666666666667	0.34299999999999997	0.493	-0.43801666666666667	-1.41	1.09
AKT2	FLNC-S2233	-1.59	-2.9	-0.379	-0.833	-0.0464	0.257	-0.0305	-1.37	-1.0	-0.85	0.955	-0.445	0.153	0.0181	0.512	1.0	0.84	0.956	-0.7909999999999999	-0.9690000000000001	-0.9109999999999999	0.523	0.8270000000000001	-0.5489999999999999	0.638	0.7759999999999999	-1.86	-3.67	0.081	-3.16	0.147	0.542	-0.43200000000000005	0.39	-1.7	0.922	1.19	0.36700000000000005	1.25	1.15	0.48700000000000004	-0.215	-0.27177727272727287	0.40399999999999997	-0.573	-0.425	0.0517	2.04	-1.64	0.0368	-0.594	0.184	0.465	0.12300000000000001	0.315	-0.875	-0.363	0.507	-0.439	0.184	1.79	-2.28	-2.13	-1.99	-0.27177727272727287	-1.83	-1.35	-0.27177727272727287	0.171
AKT1	FLNC-S2233	-1.59	-2.9	-0.379	-0.833	-0.0464	0.257	-0.0305	-1.37	-1.0	-0.85	0.955	-0.445	0.153	0.0181	0.512	1.0	0.84	0.956	-0.7909999999999999	-0.9690000000000001	-0.9109999999999999	0.523	0.8270000000000001	-0.5489999999999999	0.638	0.7759999999999999	-1.86	-3.67	0.081	-3.16	0.147	0.542	-0.43200000000000005	0.39	-1.7	0.922	1.19	0.36700000000000005	1.25	1.15	0.48700000000000004	-0.215	-0.27177727272727287	0.40399999999999997	-0.573	-0.425	0.0517	2.04	-1.64	0.0368	-0.594	0.184	0.465	0.12300000000000001	0.315	-0.875	-0.363	0.507	-0.439	0.184	1.79	-2.28	-2.13	-1.99	-0.27177727272727287	-1.83	-1.35	-0.27177727272727287	0.171
AKT2	FLNC-S2233	-2.44	-4.65	-0.5660000000000001	-2.81	0.306	-0.632	-0.251	-2.02	-0.28300000000000003	-1.53	0.345	-1.57	-1.08	-0.342	0.8270000000000001	2.19	0.945	0.9159999999999999	-0.9329999999999999	-2.26	0.395	0.27	1.05	-1.27	-2.15	0.48200000000000004	-3.14	-1.78	-0.5379999999999999	-4.02	-0.423	-0.792	-0.266	0.759	-2.25	1.0	0.624	-0.23600000000000002	0.19399999999999998	1.83	0.22	-1.83	0.516	-0.179	-0.8690000000000001	-0.81	-1.99	0.515	-2.38	0.124	0.212	-0.44	0.436	-0.48100000000000004	-0.10300000000000001	-0.40399999999999997	-1.53	0.997	-1.96	-0.5489999999999999	1.93	-1.19	-0.5529999999999999	-3.79	2.09	-3.27	-2.11	-2.01	0.903
AKT1	FLNC-S2233	-2.44	-4.65	-0.5660000000000001	-2.81	0.306	-0.632	-0.251	-2.02	-0.28300000000000003	-1.53	0.345	-1.57	-1.08	-0.342	0.8270000000000001	2.19	0.945	0.9159999999999999	-0.9329999999999999	-2.26	0.395	0.27	1.05	-1.27	-2.15	0.48200000000000004	-3.14	-1.78	-0.5379999999999999	-4.02	-0.423	-0.792	-0.266	0.759	-2.25	1.0	0.624	-0.23600000000000002	0.19399999999999998	1.83	0.22	-1.83	0.516	-0.179	-0.8690000000000001	-0.81	-1.99	0.515	-2.38	0.124	0.212	-0.44	0.436	-0.48100000000000004	-0.10300000000000001	-0.40399999999999997	-1.53	0.997	-1.96	-0.5489999999999999	1.93	-1.19	-0.5529999999999999	-3.79	2.09	-3.27	-2.11	-2.01	0.903
AKT1	FLNC-S2233	-1.59	-2.9	-0.379	-0.833	-0.0464	0.257	-0.0305	-1.37	-1.0	-0.85	0.955	-0.445	0.153	0.0181	0.512	1.0	0.84	0.956	-0.7909999999999999	-0.9690000000000001	-0.9109999999999999	0.523	0.8270000000000001	-0.5489999999999999	0.638	0.7759999999999999	-1.86	-3.67	0.081	-3.16	0.147	0.542	-0.43200000000000005	0.39	-1.7	0.922	1.19	0.36700000000000005	1.25	1.15	0.48700000000000004	-0.215	-0.27177727272727287	0.40399999999999997	-0.573	-0.425	0.0517	2.04	-1.64	0.0368	-0.594	0.184	0.465	0.12300000000000001	0.315	-0.875	-0.363	0.507	-0.439	0.184	1.79	-2.28	-2.13	-1.99	-0.27177727272727287	-1.83	-1.35	-0.27177727272727287	0.171
AKT2	FLNC-S2233	-2.44	-4.65	-0.5660000000000001	-2.81	0.306	-0.632	-0.251	-2.02	-0.28300000000000003	-1.53	0.345	-1.57	-1.08	-0.342	0.8270000000000001	2.19	0.945	0.9159999999999999	-0.9329999999999999	-2.26	0.395	0.27	1.05	-1.27	-2.15	0.48200000000000004	-3.14	-1.78	-0.5379999999999999	-4.02	-0.423	-0.792	-0.266	0.759	-2.25	1.0	0.624	-0.23600000000000002	0.19399999999999998	1.83	0.22	-1.83	0.516	-0.179	-0.8690000000000001	-0.81	-1.99	0.515	-2.38	0.124	0.212	-0.44	0.436	-0.48100000000000004	-0.10300000000000001	-0.40399999999999997	-1.53	0.997	-1.96	-0.5489999999999999	1.93	-1.19	-0.5529999999999999	-3.79	2.09	-3.27	-2.11	-2.01	0.903
AKT1	FLNC-S2233	-2.44	-4.65	-0.5660000000000001	-2.81	0.306	-0.632	-0.251	-2.02	-0.28300000000000003	-1.53	0.345	-1.57	-1.08	-0.342	0.8270000000000001	2.19	0.945	0.9159999999999999	-0.9329999999999999	-2.26	0.395	0.27	1.05	-1.27	-2.15	0.48200000000000004	-3.14	-1.78	-0.5379999999999999	-4.02	-0.423	-0.792	-0.266	0.759	-2.25	1.0	0.624	-0.23600000000000002	0.19399999999999998	1.83	0.22	-1.83	0.516	-0.179	-0.8690000000000001	-0.81	-1.99	0.515	-2.38	0.124	0.212	-0.44	0.436	-0.48100000000000004	-0.10300000000000001	-0.40399999999999997	-1.53	0.997	-1.96	-0.5489999999999999	1.93	-1.19	-0.5529999999999999	-3.79	2.09	-3.27	-2.11	-2.01	0.903
AKT1	ATXN1-S775	-0.405	-0.153776	-0.153776	-0.153776	-0.0523	-0.0019199999999999998	0.0514	-0.105	-0.153776	-0.773	0.113	-0.098	-0.0566	0.905	-0.153776	-0.153776	-0.6559999999999999	0.16699999999999998	-0.424	-0.153776	-0.153776	-0.33	0.188	-0.207	-0.153776	0.402	-0.153776	0.018000000000000002	0.0539	-0.326	-0.153776	-0.153776	-0.153776	-0.153776	-0.153776	-0.153776	-0.153776	0.154	-0.153776	-0.153776	0.27	0.467	-1.25	-0.319	-0.557	-0.153776	-0.0434	-0.696	-0.0803	-0.153776	-0.179	-0.528	0.185	-0.209	-0.157	0.615	-0.76	-0.153776	-0.701	0.022000000000000002	-0.153776	-0.153776	-0.56	0.337	-0.132	-0.445	-0.24100000000000002	-0.604	0.0283
CDC7	PSIP1-S206	0.0428	0.4095777777777777	0.4095777777777777	0.4095777777777777	0.4095777777777777	0.4095777777777777	-1.33	-0.0833	0.4095777777777777	0.555	-0.183	5.08	0.752	0.4095777777777777	0.27399999999999997	0.4095777777777777	0.625	-0.765	0.4095777777777777	0.4095777777777777	0.4095777777777777	5.69	-1.01	0.966	-0.22399999999999998	2.12	-1.11	-0.606	0.4095777777777777	0.4095777777777777	0.4095777777777777	0.4095777777777777	-1.14	0.4095777777777777	0.4095777777777777	0.4095777777777777	0.672	0.4095777777777777	0.4095777777777777	0.4095777777777777	0.306	-1.25	1.61	0.505	4.46	-1.03	0.4095777777777777	0.4095777777777777	0.4095777777777777	0.4095777777777777	0.141	0.594	0.545	0.4095777777777777	0.701	0.4095777777777777	0.4095777777777777	0.4095777777777777	0.0381	0.4095777777777777	0.4095777777777777	0.4095777777777777	0.4095777777777777	-0.151	-0.47200000000000003	-0.17800000000000002	-0.7759999999999999	0.0432	-0.667
PAK1	PAK1-S144	-0.48200000000000004	-0.08203444444444444	-0.08203444444444444	-0.479	-0.08203444444444444	0.27399999999999997	0.804	0.597	-0.08203444444444444	-0.08203444444444444	-0.0659	-1.04	0.327	-0.08203444444444444	-0.08203444444444444	0.883	-0.6729999999999999	-0.358	2.34	-1.09	-0.08203444444444444	-1.7	-0.08203444444444444	-0.08203444444444444	-0.212	-0.08203444444444444	0.14800000000000002	-0.08203444444444444	0.569	0.24600000000000002	-0.08203444444444444	-0.08203444444444444	-0.08203444444444444	-0.82	0.764	1.99	-0.8740000000000001	-0.08203444444444444	-0.08203444444444444	0.11199999999999999	-0.615	-0.18899999999999997	0.161	-2.03	-0.046	-0.08203444444444444	-0.08203444444444444	0.532	0.0366	0.171	-0.00825	-1.2	0.284	-0.08203444444444444	0.802	-0.0706	-1.74	-0.08203444444444444	-1.43	-0.08203444444444444	-0.161	-0.08203444444444444	0.841	0.445	-0.0434	-0.667	-0.43700000000000006	0.413	-0.08203444444444444
PAK1	PAK1-S144	-0.48200000000000004	-0.08203444444444444	-0.08203444444444444	-0.479	-0.08203444444444444	0.27399999999999997	0.804	0.597	-0.08203444444444444	-0.08203444444444444	-0.0659	-1.04	0.327	-0.08203444444444444	-0.08203444444444444	0.883	-0.6729999999999999	-0.358	2.34	-1.09	-0.08203444444444444	-1.7	-0.08203444444444444	-0.08203444444444444	-0.212	-0.08203444444444444	0.14800000000000002	-0.08203444444444444	0.569	0.24600000000000002	-0.08203444444444444	-0.08203444444444444	-0.08203444444444444	-0.82	0.764	1.99	-0.8740000000000001	-0.08203444444444444	-0.08203444444444444	0.11199999999999999	-0.615	-0.18899999999999997	0.161	-2.03	-0.046	-0.08203444444444444	-0.08203444444444444	0.532	0.0366	0.171	-0.00825	-1.2	0.284	-0.08203444444444444	0.802	-0.0706	-1.74	-0.08203444444444444	-1.43	-0.08203444444444444	-0.161	-0.08203444444444444	0.841	0.445	-0.0434	-0.667	-0.43700000000000006	0.413	-0.08203444444444444
HIPK2	ZBTB4-T795	-0.41700000000000004	-0.35100000000000003	-0.37197291666666665	0.16399999999999998	-1.13	1.78	-1.8	-1.14	-0.37197291666666665	-0.12	-0.934	-0.733	-0.787	-0.35600000000000004	-0.37197291666666665	0.662	-1.92	-0.122	1.37	-0.359	-0.37197291666666665	-1.15	-3.77	-1.08	-0.157	1.79	-1.92	0.0892	0.823	0.255	-0.37197291666666665	-0.37197291666666665	-0.37197291666666665	-2.73	0.615	-0.402	0.556	0.846	-0.37197291666666665	-2.32	0.0735	1.4	1.16	0.675	0.0205	-0.37197291666666665	-0.27699999999999997	0.0303	-0.53	-0.0325	0.235	-0.000375	0.43700000000000006	-1.25	0.396	-1.82	-3.62	0.46399999999999997	0.292	-1.57	0.762	-1.16	-0.215	-0.511	-1.51	1.09	0.41200000000000003	-2.24	-0.282
