Proteins	Basal	Basal	Basal	Basal	Basal	Basal	Basal	Basal	Basal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal
'TTC37'	1.030968319	1.058484395	1.041743429	0.958599438	0.930449658	1.041743429	1.015366101	0.986232704	1.015366101	0.998614666	1.026689546	1.00556058	0.988285652	0.990342872	0.949342121	0.986916546	0.997231251	0.981459064
'TTC38'	0.951977908	0.90062598	1.020304659	0.956608158	0.993092495	1.118837101	1.066585781	1.016070143	1.047536127	0.97063447	0.984866443	0.987600861	1.079228237	1.041743429	0.869947353	0.950000383	1.024556823	0.985549337
'TTC4'	1.016070143	0.991029563	0.973329374	1.011152081	1.025267238	1.029540083	1.0238469	0.953298545	1.032398535	1.087488391	1.004167543	0.996540263	1.002081605	1.096571589	0.988970916	1.003471749	1.067325338	1.048262476
'TTC7A'	1.099616149	1.035264924	0.988285652	1.101141598	1.127400412	1.009051634	0.919550046	0.922742493	1.028113827	1.049716684	0.910669834	1.00556058	0.942131274	1.035264924	0.995849753	1.044635763	1.143930973	1.135242102
'TTC9A'	0.988970916	1.021720083	0.996540263	1.040300267	0.960594864	0.995159722	1.046810282	1.038139271	1.004167543	1.002081605	1.041743429	1.035264924	0.957935218	0.992404375	0.984184022	1.015366101	1.053361036	1.030968319
'TTF1'	1.025978145	1.048262476	1.062895674	0.907519155	0.846158597	0.957935218	1.079228237	1.108800644	1.019597683	1.025978145	1.185914499	1.132098902	0.963929808	1.046810282	1.141554707	1.025978145	0.694477568	0.869947353
'TTF2'	1.030968319	0.980099415	0.991029563	0.942784536	0.988970916	0.976031761	1.046810282	1.000693387	1.003471749	1.049716684	1.048262476	1.068065408	0.986232704	1.001387256	1.003471749	1.063632673	1.135242102	1.095052471
'TTK'	1.01395948	0.965936329	0.943438251	1.012554807	1.057018041	1.015366101	0.997922719	1.001387256	1.00765376	1.22603486	1.237990291	1.178539408	0.979420298	1	1.011853201	1.002081605	1.092777739	1.090507733
'TTL12'	0.996540263	1.030253954	0.963929808	0.979420298	0.955945318	0.953298545	1.009751298	0.981459064	1.032398535	1.002081605	1.031683179	0.988285652	1.031683179	1.016774673	1.080725402	0.985549337	0.991716731	1.002776436
'TTPAL'	0.930449658	0.988970916	1.128182137	0.893165852	0.885767519	1.047536127	1.204137381	1.108800644	1.173648178	0.984184022	0.950000383	0.998614666	1.009051634	0.965936329	0.787853886	1.140763716	0.996540263	1.172022284
'TULP3'	1.076986376	1.025978145	1.036701101	1.093535457	0.955945318	0.959264119	1.00486382	0.943438251	0.919550046	1.0181852	1.106497353	1.04608494	0.891928519	0.978063473	1.016774673	0.966606097	1.114966219	1.029540083
'TUSC1'	0.988970916	0.955945318	0.976031761	1.120389214	1.17609125	0.940826108	0.96996191	0.974004269	1.030253954	0.942131274	0.982820599	0.935623498	0.916368645	0.992404375	1.056285625	1.057750964	1.097331938	1.172022284
'TUT7'	1.065846736	1.017479692	0.997922719	0.985549337	0.974679631	0.980099415	1.054091423	0.996540263	1.00765376	1.044635763	1.021012126	1.016774673	0.930449658	0.972654947	0.993781093	0.977385766	0.966606097	0.971307496
'TWF2'	0.973329374	0.922103118	1.000693387	0.934327347	0.944747041	0.986232704	1.070288698	0.971307496	1.172834949	1.132883885	1.136029265	1.074749173	0.986916546	1.030968319	1.037419937	0.948026965	0.954621014	0.908778116
'TX264'	1.063632673	1.112650121	1.043911927	1.022428531	0.995159722	0.974679631	1.060687741	0.904379378	1.084477409	0.988970916	0.945402117	0.955945318	1.044635763	1.027401439	0.873572896	1.055553718	0.988285652	0.993781093
'TXLNA'	1.022428531	0.987600861	0.984184022	0.994470169	0.986232704	0.890075733	1.012554807	0.957935218	1.014662547	0.929160674	0.840896415	0.939522749	0.974679631	0.936272247	0.837987135	0.949342121	0.90000193	0.894404902
'TXLNG'	1.030253954	0.969289817	0.959264119	0.898755127	0.886381699	0.90062598	0.971980988	0.988970916	1.055553718	0.934327347	0.883315051	0.878430468	1.032398535	0.910038824	0.863339559	0.942131274	0.772175133	0.76418826
'TXND5'	1.011853201	1.016774673	0.974679631	1.002776436	1.002081605	1.026689546	1.065108203	0.959264119	0.988970916	1.036701101	0.971980988	1.038859103	1.009051634	1.017479692	1	1.018891197	1.026689546	1.036701101
'TXND9'	1.034547582	1.100378609	1.081474763	1.147902414	1.071773463	1.002081605	0.995159722	0.954621014	0.96727633	1.076240125	1.059952783	1.016774673	1.097331938	1.119612889	1.17609125	1.029540083	1.039579435	1.010451446
'TXTP'	0.966606097	0.984184022	1.078480432	0.906261938	0.865136691	1.0132569	0.963261894	0.905633983	0.987600861	1.00556058	0.934327347	0.971307496	1.006257823	1.060687741	0.902500727	1.043911927	1.0238469	1.006257823
'TYB10'	0.964598185	1.136029265	1.069547088	0.671286251	0.612168196	0.908148418	1.207480591	1.152686347	1.209994089	1.261377409	1.263127262	1.109569472	1.094293701	1.121943481	1.361314116	1.0238469	1.377450046	1.260503392
'TYDP1'	0.976031761	0.975355462	1	0.974679631	0.973329374	0.977385766	0.996540263	0.984866443	0.997231251	1.061423209	1.070288698	1.059952783	0.948026965	0.950659101	0.994470169	1.034547582	1.015366101	1.042465761
'TYK2'	0.934975198	0.965936329	0.87175824	0.884540435	0.917639882	1.018891197	0.940826108	0.882091365	0.965267025	0.944092419	0.881480158	0.90000193	0.90062598	0.984184022	1.116512962	1.020304659	1.038859103	1.071030823
'TYPH'	1.020304659	0.96727633	0.981459064	1.088997015	1.175276328	0.831622098	1.011853201	0.967947027	1.030968319	1.021720083	1.059218335	1.030253954	1.024556823	1.0181852	0.980099415	1.028113827	1.016070143	1.055553718
'TYSD1'	0.962594443	0.914465089	1.002776436	1.083725967	1.227735684	0.957935218	1.020304659	0.937571096	0.966606097	0.958599438	0.948026965	0.933032992	0.997231251	0.991029563	0.942784536	1.163926534	1.240567298	1.248330549
'TYW4'	1.049716684	1.010451446	0.961927455	1.004167543	1.077733145	0.950659101	0.97063447	1	0.979420298	1.037419937	0.954621014	1.011152081	0.931740429	1.034547582	0.875998315	0.969289817	1.128182137	1.089752112
'TYY1'	1.037419937	1.020304659	1.066585781	1.318593614	1.22858698	1.108800644	1.409320755	1.350974085	1.416175438	1.033830736	1.001387256	1.065846736	1.002081605	0.980779004	0.955282936	1.019597683	1.128964405	1.065846736
'U2AF2'	1.043911927	1.002081605	0.944747041	1.107264584	1.121166078	0.998614666	0.96996191	0.963261894	0.973329374	1.010451446	0.965267025	0.96727633	0.984866443	1.008352455	1.041021598	0.923382311	0.96727633	0.944747041
'U520'	0.97874165	0.978063473	0.968618189	1.048262476	1.054822317	1.143138335	1.030968319	0.948026965	0.96727633	1.003471749	1.072516617	1.100378609	0.987600861	1.022428531	1.147107024	1.147902414	1.309485423	1.237990291
'UACA'	0.993781093	1.00765376	1.00486382	1.019597683	1.0453601	1.0132569	1.057018041	1.0181852	1.082224645	1.033114388	1.030253954	1.051172909	1.00695555	1.009051634	0.977385766	0.991029563	1.001387256	1.016070143
'UB2L6'	0.847919965	0.872362706	0.974679631	1.002081605	1.209994089	1.134455485	1.104964485	1.160703914	1.104198847	0.955282936	0.819604608	0.953298545	0.847332435	0.901875378	0.961260928	1.026689546	1.117287138	1.112650121
'UB2V2'	1.110338834	1.172022284	0.953298545	1.168777249	1.069547088	0.946057647	0.653382627	0.696888619	0.610050255	1.714752073	1.863480859	1.695839929	0.963929808	1.096571589	2.008335086	1.176906737	3.964118253	3.075881663
'UBA1'	0.972654947	0.969289817	0.946057647	1.140763716	1.097331938	1.00556058	0.967947027	0.944747041	0.993781093	1.052631155	1.041743429	1.051172909	1.016070143	1.038859103	1.074749173	0.985549337	1.043188594	1.030968319
'UBA5'	1.044635763	1.082975046	0.957935218	1.011152081	0.940174203	0.975355462	0.96996191	0.934327347	0.997922719	1.067325338	1.062159186	1.088242442	1.019597683	1.016070143	0.962594443	0.97063447	1.000693387	0.995159722
'UBA6'	0.946713631	0.994470169	0.987600861	0.922103118	0.860949188	0.993781093	1.028826708	1.000693387	1.041743429	1.012554807	0.987600861	1.025267238	1.034547582	0.994470169	0.96996191	0.989656656	0.967947027	0.945402117
'UBAC1'	1.00556058	0.914465089	1.008352455	1.035264924	1.068065408	1.025267238	0.962594443	0.968618189	0.978063473	1.083725967	1.105730653	1.073260286	0.980099415	0.944092419	1.085229372	0.914465089	0.993092495	0.950659101
'UBAP1'	1.041743429	0.975355462	0.8962667	1.106497353	1.139183377	0.894404902	0.90312651	0.90312651	0.915733686	1.0132569	0.898132373	0.942784536	1.033830736	1.057018041	1.042465761	1.019597683	1.036701101	0.995849753
'UBE2H'	0.959929261	1.102669163	1.29145735	0.740719899	0.740719899	1.030968319	1.266634254	1.214194884	1.269270886	0.97063447	0.940174203	0.905633983	1.020304659	1.037419937	0.886381699	1.032398535	1.033114388	1.048262476
'UBE2O'	1.006257823	1.01395948	1.014662547	0.961927455	0.93109482	0.976708529	0.981459064	0.907519155	0.944747041	0.940174203	0.97874165	0.997231251	0.972654947	0.991716731	1.0132569	0.967947027	0.920825697	0.942131274
'UBE2T'	1.049716684	0.976031761	0.935623498	0.991716731	0.999307093	0.890075733	1.104198847	1.015366101	1.074004472	0.964598185	0.84264683	0.849096246	0.982820599	0.965267025	0.914465089	0.987600861	1.055553718	1.052631155
'UBE3B'	0.898132373	1.033830736	1.065108203	0.87175824	0.85027416	1.017479692	1.137605228	1.106497353	1.131314463	1.048989328	1	1.027401439	0.90000193	1.00486382	0.948026965	1.022428531	1.031683179	1.033114388
'UBE3C'	1.030253954	1.021012126	1.034547582	0.934975198	1.060687741	0.914465089	0.995159722	0.989656656	1.026689546	0.957935218	1.083725967	0.944092419	0.967947027	0.957271458	0.999307093	0.8962667	1.051172909	0.938871747
'UBE4A'	0.933679945	0.976031761	0.905006463	0.756808396	0.767905135	1.091263877	1.080725402	1.006257823	1.063632673	1.057018041	1.021012126	1.040300267	0.962594443	0.986232704	0.959264119	0.996540263	1.00765376	1.028113827
'UBE4B'	0.912565489	0.954621014	0.91319825	0.746389192	0.70759708	1.065846736	1.160703914	1.064370182	1.224336392	1.051172909	1.134455485	1.085981856	1.293248932	1.003471749	1.422077411	0.985549337	1.033830736	0.947370071
'UBF1'	1.051901779	0.983502074	0.984184022	1.196648963	1.111879158	0.89688816	1.132883885	1.098092814	1.076986376	1.02313747	1.035982764	1.0181852	0.979420298	1.000693387	1.030968319	1.00556058	1.032398535	0.991029563
'UBFD1'	0.961260928	0.991716731	0.974679631	0.875998315	0.834509281	1.047536127	1.115739322	1.092020546	1.104964485	1.110338834	0.868742185	1.106497353	1.072516617	1.040300267	0.944747041	1.112650121	0.944092419	1.071773463
'UBL4A'	0.988285652	1.016070143	1.002081605	1.044635763	1.048989328	1.011152081	1.01395948	0.963929808	1.017479692	1.097331938	1.102669163	1.101905116	0.988970916	0.972654947	1.108032348	0.961260928	1.008352455	0.963261894
'UBL7'	1.064370182	1.036701101	1.046810282	1.168777249	1.135242102	0.933032992	1.112650121	1.071030823	1.106497353	1.101905116	0.991716731	1.099616149	0.997922719	1.011853201	1.088242442	1.047536127	1.040300267	1.025267238
'UBP1'	1.050444544	1.066585781	0.996540263	0.897510051	0.796640096	0.909408252	1.098092814	1.064370182	1.097331938	0.93109482	0.860352631	0.946713631	1.010451446	1.021012126	1.139973273	0.973329374	1.33422317	1.237990291
'UBP10'	0.999307093	0.988970916	1.026689546	0.942131274	0.87175824	0.931740429	1.097331938	1.016070143	1.131314463	0.983502074	0.964598185	1	0.995849753	1.021720083	0.996540263	0.993781093	0.976708529	1.002776436
'UBP11'	0.993781093	0.937571096	1.001387256	1.0181852	1.011152081	0.996540263	1.028826708	1.002081605	1.073260286	0.982820599	0.944092419	0.951977908	1.041743429	1.029540083	1.016070143	1.00486382	0.984184022	1.012554807
'UBP14'	1.032398535	1.074004472	1.016774673	1.192508872	1.076240125	0.976708529	1.011152081	0.955945318	1.030968319	1.082224645	1.109569472	1.068805991	1.089752112	0.997922719	0.967947027	0.999307093	0.991716731	0.997922719
'UBP15'	0.968618189	1.033830736	1.120389214	1.23370717	1.167158102	1.065108203	1.111879158	1.138394029	1.096571589	0.909408252	0.968618189	0.901250463	1.105730653	1.018891197	1.022428531	0.976031761	0.916368645	0.965936329
'UBP16'	1.015366101	0.986232704	1.0238469	0.997922719	1.016774673	0.931740429	1.131314463	1.068805991	1.171210181	0.967947027	1.008352455	0.948026965	0.996540263	1.025978145	1.033114388	0.958599438	1.024556823	1.016774673
'UBP20'	1.048262476	1.032398535	1.019597683	1.123499903	1.143138335	1.092020546	1.026689546	0.933032992	1.031683179	0.971307496	0.968618189	1.033830736	0.922742493	0.983502074	0.963929808	1.038859103	1.082975046	1.119612889
'UBP22'	0.981459064	0.901875378	0.981459064	0.991029563	0.910669834	0.968618189	0.957271458	0.839149637	0.933032992	0.980099415	1.00556058	0.986232704	0.984184022	1.027401439	0.965267025	1.0132569	1.035982764	1.066585781
'UBP24'	1.054091423	0.912565489	1.009751298	0.928516852	0.908778116	1.034547582	0.97063447	1	1.009751298	1.043911927	1.002776436	1.041743429	1.012554807	1.01395948	0.957271458	1.00765376	1.002081605	1.006257823
'UBP3'	1.00765376	1.018891197	1.015366101	1.021012126	1	0.933679945	0.959929261	0.888226796	0.905006463	1.034547582	1.035264924	0.951977908	1.009051634	0.997231251	0.910038824	1.043911927	1.046810282	1.036701101
'UBP33'	1.074004472	1.092777739	1.082975046	1.009751298	0.974679631	0.973329374	1.029540083	1.011853201	1.058484395	1.121166078	1.138394029	1.100378609	0.965936329	1.00486382	1.118837101	1.090507733	1.016070143	1.034547582
'UBP34'	1.012554807	0.943438251	0.965936329	1.053361036	1.062159186	0.974004269	1.035264924	1.018891197	1.049716684	0.920187651	0.992404375	1.0181852	0.992404375	0.972654947	0.959929261	1.009751298	0.976708529	1.015366101
'UBP37'	0.959929261	1.054091423	1.050444544	0.807760778	0.741747467	0.961927455	1.121943481	1.115739322	1.084477409	0.959929261	0.988970916	1.030968319	0.991029563	0.967947027	1.165541198	0.935623498	0.901875378	0.929160674
'UBP4'	1.091263877	1.044635763	0.991716731	1.036701101	0.961927455	0.882091365	0.910669834	0.984184022	1.00486382	1.025978145	1.004167543	0.933032992	1.019597683	1.0181852	1.021012126	1.039579435	0.947370071	1.020304659
'UBP40'	1.04608494	1.072516617	1.057018041	0.992404375	0.903752727	0.97063447	0.914465089	0.894404902	0.846158597	1.183451022	1.097331938	1.083725967	0.978063473	1.048989328	1.032398535	0.995849753	1.085229372	1.059952783
'UBP42'	1.114193651	1.105730653	1.076240125	1.282536603	1.32408891	0.953959551	1.159899655	1.128182137	1.01395948	1.021720083	1.117287138	0.985549337	1.011152081	1.068065408	0.993092495	1.060687741	1.054091423	0.981459064
'UBP47'	0.97874165	0.966606097	1.028826708	1.073260286	1.059952783	0.991029563	0.955282936	0.91383145	1.0181852	1.04608494	1.029540083	1.00556058	1.059218335	1.019597683	1.018891197	1.008352455	0.988970916	1.020304659
'UBP5'	0.995159722	1.038859103	1.055553718	1.094293701	1.017479692	0.918912883	0.973329374	0.996540263	1.006257823	0.97874165	0.995159722	0.995159722	1.021012126	1.025978145	1.051901779	1.089752112	1.026689546	1.07549439
'UBP54'	0.988285652	0.982139595	0.978063473	1.026689546	1.102669163	0.859160755	0.944747041	0.910038824	0.941478465	1.012554807	1.018891197	1.021720083	0.989656656	0.961927455	0.952637998	1.017479692	1.028113827	0.990342872
'UBP7'	1.106497353	1.117287138	1.0238469	0.820172911	0.69495911	0.91319825	0.930449658	0.853226098	0.838568184	1.028826708	1.025267238	0.993781093	1.039579435	1.009051634	0.995159722	0.973329374	0.969289817	0.969289817
'UBP8'	1.009751298	1.033114388	1.034547582	0.947370071	0.901250463	0.995849753	1.071030823	1.011853201	1.083725967	0.982139595	1.011853201	1.01395948	0.978063473	0.986916546	0.997231251	1.049716684	1.0453601	1.050444544
'UBQL1'	0.957935218	0.914465089	0.885767519	1.051901779	1.295940965	0.925304428	1.01395948	0.963929808	1.0453601	1.232852325	1.153485605	1.051901779	1.380317353	1.238848698	1.264003098	1.102669163	1.101141598	1.143138335
'UBQL4'	1.064370182	0.924663278	0.831622098	1.111879158	1.132098902	1.014662547	0.954621014	1.067325338	1.006257823	0.962594443	0.96996191	0.966606097	1.0238469	1.057750964	1.00556058	1.011853201	0.954621014	1.015366101
'UBR1'	0.962594443	0.918276162	0.910038824	0.901250463	0.920187651	0.920825697	0.899378312	0.911301281	0.905633983	0.990342872	0.96727633	0.97874165	0.977385766	0.991029563	0.836826243	1	0.957935218	0.999307093
'UBR2'	1	1.081474763	1.139183377	0.938871747	0.920187651	1.014662547	1.076986376	1.002081605	1.069547088	1.00695555	0.966606097	1.000693387	1.00486382	1.011152081	0.910669834	0.959264119	1.011152081	1.004167543
'UBR4'	1.021720083	0.956608158	0.960594864	0.950000383	0.934327347	0.976031761	0.974679631	0.974004269	0.990342872	1.113421618	1.062895674	1.00765376	1.049716684	1.031683179	1.051172909	0.997922719	1.00765376	1.043188594
'UBR5'	0.959929261	0.97874165	1.02313747	0.953959551	0.954621014	0.958599438	1.114193651	1.096571589	1.147107024	0.996540263	0.984866443	0.996540263	1.004167543	0.980779004	0.960594864	1.018891197	1.001387256	1.011853201
'UBR7'	1.052631155	1.042465761	0.986232704	1.079228237	1.098092814	0.954621014	0.934327347	0.880259014	0.936921447	1.021720083	0.973329374	1.028113827	1.02313747	0.981459064	0.955282936	0.953298545	0.943438251	0.947370071
'UBX2B'	1.098092814	0.869947353	0.836826243	1.000693387	1.003471749	0.936921447	0.847332435	0.844400887	0.831622098	0.934327347	1.068065408	1.025978145	0.971980988	1.0453601	1.071773463	1.004167543	1.071773463	1.048262476
'UBXN1'	1.002081605	0.985549337	0.938871747	1.222640278	1.232852325	1.018891197	0.887611337	0.882091365	0.920187651	1.044635763	1.009051634	0.975355462	0.972654947	1.068805991	0.955945318	0.940174203	0.957271458	0.950659101
'UBXN4'	1.057750964	1.031683179	0.964598185	1.131314463	1.135242102	1.021012126	1.092020546	1.008352455	1.067325338	1.051901779	1.050444544	1.021012126	1.033830736	1.028113827	1.054091423	1.062895674	1.021012126	1.039579435
'UBXN6'	0.963261894	0.983502074	0.889458994	1.105730653	1.077733145	0.906261938	0.977385766	1.021012126	1.037419937	1.016774673	0.962594443	1.050444544	0.972654947	0.988970916	0.97063447	0.959264119	0.937571096	0.980099415
'UBXN7'	0.991716731	1.029540083	1.132883885	0.977385766	0.957271458	1.002081605	1.118837101	1.076986376	1.126619228	1.0181852	0.987600861	1.056285625	1.058484395	1.012554807	0.987600861	0.974679631	0.955945318	0.956608158
'UCHL3'	0.980099415	0.922103118	1.015366101	0.729510172	0.721964598	1.154285418	1.037419937	0.972654947	0.97874165	0.854409741	0.933679945	0.893785162	1.027401439	1.053361036	0.838568184	1.028113827	1.030968319	0.981459064
'UCK2'	1.097331938	0.953298545	0.941478465	0.953959551	0.932386486	0.938221197	0.968618189	0.917639882	0.931740429	1.049716684	1.102669163	1.017479692	1.025267238	1.02313747	1.146312186	1.011152081	1.091263877	1.052631155
